source_index,written_during_early_access,received_for_free,steam_purchase,author_playtime_at_review,weighted_vote_score,votes_up,char_count,word_count,label,voted_up,language,appid,recommendationid,input_text,positive_topics,negative_topics,raw_response,is_valid,invalid_reason,teacher_model,prompt_version,rag_k,retrieved_examples,text_column,created_at,target_labels,matched_target_labels,human_keep,review_note,rare_target_human_verified,human_verified_scope,rare_positive_human_verified,human_verified_positive_targets
178089.0,True,False,True,113.0,0.5,1.0,611.0,116.0,not_recommended,False,english,426590,19816290,"I reviewed this game back in 2016 praising it. The game was a turn based, RPG that was easy to get into and was interesting. But when I played it, updates were being pumped out and everything was going steady. Well, the game is now dead. No more updates, no more bug fixes, which leaves a big, fat clunky mess. You still can't build the town, the enemy is so strong it is borderline impossible, the story consist of fight bandits, fight orcs, build town, one of those objectives doesn't even work! This game is one of the reasons why early access gets a bad rep. Because it WAS good, now its a massive let down.","[""gameplay""]","[""bugs"", ""difficulty_balance"", ""content"", ""updates_support""]","{""positive_topics"": [""gameplay""], ""negative_topics"": [""bugs"", ""difficulty_balance"", ""content"", ""updates_support""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""I WANTED to like this game. I spent over a year following it, waiting through multiple delayed release dates, and I kept looking forward to finally getting to play it. Unfortunately, once I was actually able to, I found it unplayable due to bugs - the game freezes at a specific point, and while you can go into the menu and save and such, it won't progress any further, and this has happened in all four routes that I tried. Now, I liked most of the characters, and the storyline seemed interesting (at least, what I could see of it). If the bugs were fixed, my opinion of the game might go up. But as far as I'm aware, the devs haven't even acknowledged the bugs, let alone made any attempt to fix them, so my recommendation is to not bother with this game. I regret wasting the money on it."", ""positive_topics"": [""story""], ""negative_topics"": [""bugs"", ""updates_support"", ""value""], ""score"": 0.611}, {""review"": ""Overall: THIS GAME IS A SCAM. They re-release the same game over and over every time it gets too many negitive reviews. My review: I LOVE everything about the *idea* of this game... It is exactly the sort of game I could play for hours. The graphics are cute, there are fun critters to play with, and you get a bit of a simulation game that can develop to be more customly complex as you play more. It however does not live up to that and it has a dark, greedy secret: This is a remastered version of a game that is being given out to people for free who had the old version. You may wonder why it is being given out for free instead of just updating the old one... this is so that they can HIDE the previous bad reviews talking about how buggy the original was! Those bugs have NOT gone away! ...it is incredibly laggy with other bugs such as not launching (see the forums,) with no replies from the maker at all. IT GETS WORSE! This is at minimum, their FOURTH time releasing this game with little to no improvements (definately 0 bug fixes) each and every time! Previous re-releases went under the names: Fayre Trade: Cookery and Caravans - see the DLC for it, it's the exact same game Moonstone Tavern - Same game with some minor changes, still buggy The original Fortune's Tavern the \""bug fixes\"" for the pervious releases of this game do not work... for the previous four releases, or this release. I will check back on this game in a few months HOPING that this shady SCAM OF A GAME has been apologized for and that the bugs are fixed... it would be so much fun to play if it worked and wasn't atrociously hiding bad reviews to make money off of an already reported broken product. In the meantime I have reported this scam to Steam so they can look into the shady actions of this developer. I have never done that before, but this time it is the right thing to do :("", ""positive_topics"": [""graphics"", ""content""], ""negative_topics"": [""value"", ""bugs"", ""performance"", ""updates_support"", ""monetization""], ""score"": 0.5804}, {""review"": ""long story short - nearly all the reviews are pre-update. I haven't noticed any bug until now and the game itself is something between okay and good. The release with the bugs wasn't lucky, but it now seems as the game would be really bad which simply it isn't."", ""positive_topics"": [""bugs"", ""updates_support""], ""negative_topics"": [], ""score"": 0.5776}]",review_text_clean,2026-07-13T16:35:28,,,,,,,,
403934.0,True,True,True,256.0,0.47202799,0.0,825.0,165.0,not_recommended,False,english,252850,30170228,"So I was looking around twitter and I found that steam had a ""Free till November 18"" or something like that. I got the game, cause I thought it was a limited time play time... So like where you only have 5 hours to play it or something like that, but after that day it was still there. I didn't get it for my friend, who uses an account at my house. I was a bit bummed and was requesting it be free again. Nothing happened, and I never played it since. It's really laggy in game and a little on the menu. Game is really boring and enraging, not what I want from a parkour game (raging is understandable but this is because of fighting other players). I might go back to it, if they add a story mode or playing it locally with bots or something like that. I will give this a 4/10 until that is added. I can't recommend it yet.",[],"[""performance"", ""gameplay"", ""value"", ""content""]","{""positive_topics"": [], ""negative_topics"": [""performance"", ""gameplay"", ""value"", ""content""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""tbh te game is already dead this is a cash grab they just took the vr version and gave it pc controls it should be free and even then it would suck"", ""positive_topics"": [], ""negative_topics"": [""value"", ""monetization""], ""score"": 0.5722}, {""review"": ""Waste of time. Probably the most unintuitive game I've ever purchased. Multiplayer options only, and just about every server rejected my request to join. Thankfully, Steam accepted my request for a refund."", ""positive_topics"": [], ""negative_topics"": [""ui_ux"", ""network_server"", ""value""], ""score"": 0.5578}, {""review"": ""Overall: THIS GAME IS A SCAM. They re-release the same game over and over every time it gets too many negitive reviews. My review: I LOVE everything about the *idea* of this game... It is exactly the sort of game I could play for hours. The graphics are cute, there are fun critters to play with, and you get a bit of a simulation game that can develop to be more customly complex as you play more. It however does not live up to that and it has a dark, greedy secret: This is a remastered version of a game that is being given out to people for free who had the old version. You may wonder why it is being given out for free instead of just updating the old one... this is so that they can HIDE the previous bad reviews talking about how buggy the original was! Those bugs have NOT gone away! ...it is incredibly laggy with other bugs such as not launching (see the forums,) with no replies from the maker at all. IT GETS WORSE! This is at minimum, their FOURTH time releasing this game with little to no improvements (definately 0 bug fixes) each and every time! Previous re-releases went under the names: Fayre Trade: Cookery and Caravans - see the DLC for it, it's the exact same game Moonstone Tavern - Same game with some minor changes, still buggy The original Fortune's Tavern the \""bug fixes\"" for the pervious releases of this game do not work... for the previous four releases, or this release. I will check back on this game in a few months HOPING that this shady SCAM OF A GAME has been apologized for and that the bugs are fixed... it would be so much fun to play if it worked and wasn't atrociously hiding bad reviews to make money off of an already reported broken product. In the meantime I have reported this scam to Steam so they can look into the shady actions of this developer. I have never done that before, but this time it is the right thing to do :("", ""positive_topics"": [""graphics"", ""content""], ""negative_topics"": [""value"", ""bugs"", ""performance"", ""updates_support"", ""monetization""], ""score"": 0.4845}]",review_text_clean,2026-07-13T16:35:52,,,,,,,,
167051.0,False,False,True,90.0,0.5,0.0,155.0,29.0,recommended,True,english,3683960,194433870,I haven't played this kind of tower defense game for a long time. It's not bad and it's not expensive. I wish the developers success in their future games.,"[""gameplay"", ""value""]",[],"{""positive_topics"": [""gameplay"", ""value""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""A nice and simple tower defense game. Good variety of towers and enemies, challenging, flexible tower placement differentiates it from other games. Could have a few more maps, but the main issue is the grind: by killing bosses you unlock very minor stackable bonuses... that are all but essential to win, especially on the harder maps."", ""positive_topics"": [""gameplay"", ""content"", ""difficulty_balance""], ""negative_topics"": [""content"", ""difficulty_balance""], ""score"": 0.6938}, {""review"": ""Yay, I can finally play Tower Defense Hero. This is a really good tower defense / MOBA hybrid game. For a long time, I have been searching for a Dota 2 and tower defense hybrid like this one. It has interesting features of hero RPG upgrade and tower defense upgrade. For the tower defense upgrade feature, I would also add that it is at the level of quality of the Project Myriad tower defense series. I highly recommend this game."", ""positive_topics"": [""gameplay"", ""content""], ""negative_topics"": [], ""score"": 0.6928}, {""review"": ""Very fun minigames, love the tower defense game"", ""positive_topics"": [""gameplay""], ""negative_topics"": [], ""score"": 0.6702}]",review_text_clean,2026-07-13T16:36:05,,,,,,,,
60837.0,False,False,True,12.0,0.47430828,0.0,131.0,27.0,not_recommended,False,english,970140,131428790,"controls are too clunky, for a fast pace game I don't really see how that is not the main priority for the dev! sorry, it's a pass!",[],"[""controls""]","{""positive_topics"": [], ""negative_topics"": [""controls""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""Lack of tutorial made me feel completely lost. I couldn't navigate well and had a hard time figuring out the controls. Poor graphics and sound design is very obvious and gets boring very fast. Seems like not a lot of work was put into the game. Overall very unsatisfied."", ""positive_topics"": [], ""negative_topics"": [""ui_ux"", ""controls"", ""graphics"", ""audio""], ""score"": 0.4963}, {""review"": ""achivements dont work no one plays and there are three controls right,left,jump play stick fight"", ""positive_topics"": [], ""negative_topics"": [""bugs"", ""multiplayer"", ""gameplay""], ""score"": 0.4811}, {""review"": ""This game is a delight. I did have a few issues, in that the enemy placement fells a bit overwhelming and the movable blocks feel a bit hard to interact with, but the game has a really fun sound track and the character is adorable. Edit- I messed up and clicked the button for received for free instead of allow comments, pity my brain for not working"", ""positive_topics"": [""audio"", ""graphics""], ""negative_topics"": [""difficulty_balance"", ""controls""], ""score"": 0.451}]",review_text_clean,2026-07-13T16:36:18,,,,,,,,
410677.0,False,False,True,439.0,0.6209386,8.0,1813.0,329.0,recommended,True,english,307900,31966991,"What I Like: Bought this not realizing it was only DLC. What I like is that, despite it only being DLC, it's a standalone game too, you can play it without needing the base game installed. What I Dislike: The game teases you with what you can find in other expansions. In some campaigns you're allowed to mess around and play with animals from other expansions (Which is pretty neat tbh, and not really a downside), however, this confused me once I went into freeplay and was only left with ""some"" of the marine animals. All others are locked, the game does not tell me why and I cannot find any information online as to why. I understand why the base game animals are not there, but when I have unlimited cash in freeplay there is no reason why all the marine animals are not available. Overall, this is a good game. At times it felt like it was trying too hard to be a zoo tycoon copy. While this game does play like a ripoff of the more major title, some parts of it are done way better (better quality animal appearences, more realistic animal interactions, the ability to choose the color you want on certain animals, guests require doctors when animals hurt them) but other features it falls short (instructions are never clear, sometimes frustratingly so, random parts of other expansions are ""thrown in"" as a tease but leave you more confused than in want of more (I spent 2 hours trying to figure out what to do with the researcher until I realized he couldn't do anything in my game), and controls take some getting used.) Despite the bad sides, this is an incredible competitor to Zoo Tycoon 2 and I believe if they had polished it a little more and made it more player friendly, it could have been more popular than the ever nostalgic ZT2. Reccommended for anyone seeking an alternative to Zoo Tycoon.","[""gameplay"", ""graphics""]","[""content"", ""controls"", ""ui_ux""]","{""positive_topics"": [""gameplay"", ""graphics""], ""negative_topics"": [""content"", ""controls"", ""ui_ux""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""The Order of Giants would have been a nice little bonus if it was free. As someone who loved the base game, the DLC is NOT worth $20. It's pretty short, it doesn't really provide anything new, just more of the existing Act I content basically. Also, the Gibborim puzzle was REALLY bad, like, they need to do a hot fix on that shit. Again, I thought the base game was OUTSTANDING, but the DLC isn't worth it at all."", ""positive_topics"": [""other""], ""negative_topics"": [""content"", ""gameplay"", ""value""], ""score"": 0.54}, {""review"": ""Since I was always studying animals as a kid, this was a relatively quick and easy game for me. There were admittedly a few animals that I just couldn't remember the name of, so it wasn't without a little challenge. The game plays as it should and everything is spelled correctly. The main negatives are that you only get 5 coins for each solved and just a one letter clue costs that much and a full solve costs 25 so someone who needs a lot of hints or only knows a few basic animals might find the game is not well balanced in this area. It also doesn't have achievements or any kind of in game reward system aside from the coins which add nothing to the game, so I would mainly recommend this game to someone who, like myself, was just interested in testing knowledge that hasn't been used in a few years and just wants to see how much they remember."", ""positive_topics"": [""gameplay"", ""localization""], ""negative_topics"": [""difficulty_balance"", ""content""], ""score"": 0.5055}, {""review"": ""Overall the DLC is great. I like the unique characters and that the wolf character has a masked and un-masked head. The only thing is that when playing split-screen you may have to play one round for players two, three, and four to be able to use the new character types."", ""positive_topics"": [""content""], ""negative_topics"": [""bugs""], ""score"": 0.4935}]",review_text_clean,2026-07-13T16:36:43,,,,,,,,
192013.0,False,False,True,567.0,0.5,0.0,60.0,11.0,recommended,True,english,2649780,201107486,game nya bagus tapi cara ayam hitam nya gimana selesaiin nya,[],"[""controls""]","{""positive_topics"": [], ""negative_topics"": [""controls""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""What a delightfully weird game. The world needs more YamaYama!"", ""positive_topics"": [""other""], ""negative_topics"": [], ""score"": 0.4233}, {""review"": ""BEST GAME IN THE WORLD"", ""positive_topics"": [""other""], ""negative_topics"": [], ""score"": 0.4057}, {""review"": ""Bro, an all-time CLASSIC! Literally, the 1st game I played online. Playing it now, just brings back those vibes and memories of a much better time. Granted, that probably doesn't mean shit to a new player. You should have been born in the olden times like me bruh. We had it so good. You probably don't even know what Dunkaroos are!"", ""positive_topics"": [""other""], ""negative_topics"": [], ""score"": 0.3405}]",review_text_clean,2026-07-13T16:36:55,,,,,,,,
75955.0,False,False,True,,0.5,0.0,318.0,53.0,recommended,True,english,2332373,138886199,"""Chiptune"", ""retro"", ""pixel""... These are all words that speak to my creative soul. GGG has apparently tapped into that recently, and keeps releasing DLC involving the above. Just take my money until the next one, you heartless knaves. o_o PS) the music in this pack is quality stuff - nice distinct chiptune goodness.","[""audio"", ""value""]",[],"{""positive_topics"": [""audio"", ""value""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""This “Ultimate” expansion teases pro-grade synth features but ends up as nothing more than a handful of extra presets grafted onto an already crippled editor. Core limitations—no MIDI mapping, no piano roll, no real-time modulation lanes—remain untouched. Instead of smooth integration, you get a disjointed menu of sounds hidden behind endless clicks. The result is a glorified tease that feels less like an enhancement and more like a fragmentation of the few halfway decent tools you already paid for."", ""positive_topics"": [""other""], ""negative_topics"": [""ui_ux"", ""monetization""], ""score"": 0.3763}, {""review"": ""80's Mix Song Pack II, is not worth it in my opinion for the Bass. Don't know for the Guitar. \""Footloose\"" is the definate want from this pack, but you can get just that. \""I Wanna Rock\"" was more fun to play than I expected so I would recommend that one also. \""Don't You (Forget About Me)\"" was a disppointment. If you only want two of the songs then get them seperate because it's cheaper than the song pack."", ""positive_topics"": [""gameplay"", ""value""], ""negative_topics"": [""gameplay"", ""value""], ""score"": 0.3648}, {""review"": ""This is the soundtrack for all the background music you hear in the game. If you played the game and enjoyed the music, I'd recommend picking this up as well. Alot of the songs are really catchy, and its hard to not like them. You can easily tell the band had alot of fun making the \""Tunes of the Heists\"", alot of the songs are upbeat and \""happy\"", I'd guess I would be happy too if I was rolling out of Fort Knox with $4mill in my van. This DLC is 8 bucks and is well worth it, seeing as how you will be supporting Shark Punch for further (high hopes) development on The Masterplan, AND showing your gratitude to the band for their good work."", ""positive_topics"": [""audio"", ""value""], ""negative_topics"": [], ""score"": 0.3595}]",review_text_clean,2026-07-13T16:37:11,,,,,,,,
378933.0,True,False,True,206.0,0.52494347,8.0,686.0,118.0,recommended,True,english,436560,24248575,"Poorly optimized but has great potential. Cool first person WOW vibe with a dungeons and dragons like stat system. I hope the developers continue to refine the game because the combat is truly enjoyable with alot of depth. More world building and story line would also be nice but not really required as id prefer more layouts and rooms etc rergarding the dungeon crawl aspect of the game. Overall despite its choppy optimization and bugs there is truly a ton of potential here fantastic fantasy art style with engaging combat, challenging dungeon crawling and character depth. One can only hope they continue to add and build on what is shaping up to be an enticing and enjoyable game.","[""gameplay"", ""graphics""]","[""performance"", ""bugs""]","{""positive_topics"": [""gameplay"", ""graphics""], ""negative_topics"": [""performance"", ""bugs""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""A very nice, very stylish, creative roguelite bullet-heaven game. The game isn't super long, took me about 6 hours to finish, would probably take about 30 more minutes for 100% of the achievements. The game has full controller support and nice accessibility options for modulating difficulty, not to mention the ability to pick your difficulty less directly within runs as well. The art is great (gives me Cowboy Bebop vibes, can't quite put my finger on why), the music is great, the story (surprised me that there was any!) is basic but touching, the gameplay is somewhat innovative (mixing Necrodancer-style rhythm-combat mechanics with Vampire Survivors-like top-down bullet-heaven combat) and is pretty fun, although it gets a little bit repetitive by the end. I hope there is a bit more exploration of unsteady rhythms if the devs ever make a next entry, there is a lot of leniency in getting 'perfect's here and after a while the consistent rhythm gets pretty second-nature, so it might be nice to see that shaken up. The game lacks polish, but not in any way that truly breaks the experience. It's mostly observed in some unintended behaviours¹, incorrect tooltips, etc. The main thing that diminishes the experience in my opinion is the lack of visual clarity on some levels and with some builds (looking at you, 'Chain projectiles'). I also think it would benefit from some more clarity on how its basic mechanics work (tagging weapons with their damage types, an option to show values in skill descriptions, etc.), the 15 tips on pause help but don't really explain everything (although with how short the experience is and with how not-that-difficult even the later stages are, you won't play for long enough for this lack of knowledge to sour your experience like it probably would in a 100+ hour game). Ah, also, for whatever reason, achievements aren't working at all for me (they don't even show up on the game's page in my library), although that might be Steam's fault. Overall, I'd recommend the game, and also wish the best for the devs in their future endeavours! ¹ = Restarting a run will start you with a random character, including ones that you have not unlocked yet (including the secret 13th, happened on my first death lol). Sometimes the solo that gets activated seems to be random if you have 3 instruments and all have full meter. Using a solo sometimes allows enemies to fire projectiles after all the existing projectiles are cleared, meaning you can get locked into getting hit since you can't move during the solo animation (died to that once :'D). You can actually move during the solo animation, as well as the post-battle \""Kill the music\"" transition, if you were ending a dodge while entering those states. On controller, pausing on the item upgrade screen will pick whatever upgrade you were hovering when the game is unpaused."", ""positive_topics"": [""gameplay"", ""graphics"", ""audio"", ""story"", ""controls"", ""accessibility""], ""negative_topics"": [""gameplay"", ""ui_ux"", ""bugs""], ""score"": 0.5907}, {""review"": ""The potential this game has is amazing. For it being early access, it is amazing. Other games should take a lesson from these developers. With the stunning graphics, and a great price anyone who enjoys swordplay VR games would be a fool to not pick up this title. Is it as polished as Grimlord? Not even close. Is it wonkey and a bit hard to play at the moment? Absolutely. Does it measure up to any swordplay VR game on the market today? No. That being said, I believe this dev team will deliver a wonderful, immersive, and flowing game."", ""positive_topics"": [""graphics"", ""value""], ""negative_topics"": [""gameplay""], ""score"": 0.5827}, {""review"": ""It looks nice I guess, and has a few interesting ideas, but other than that it's pretty bland when it comes to gameplay. The movement system is kinda unresponsive and individual platforming sections are too short to bring that sweet parkour satisfaction. The story and dialogues straight up suck, and there's too much of them. And the game's definitely too expensive for what it has to offer. For me this title, and the fact that it was signed as an exclusive to epic games for the first year, perfectly shows the halfway point in the slow deterioration of the studio. From a passionate Heart Machine that brought the world Hyper Light Drifter, to the greedy dummies who don't even know what their first game got famous for and are now desperately trying to recreate it to no avail."", ""positive_topics"": [""graphics""], ""negative_topics"": [""gameplay"", ""controls"", ""story"", ""content"", ""value""], ""score"": 0.5761}]",review_text_clean,2026-07-13T16:37:36,,,,,,,,
421720.0,False,False,True,10.0,0.45829394,1.0,129.0,24.0,not_recommended,False,english,264540,35836807,"Doesn't do it for me. The concept looked interesting, but the gameplay is too clumsy and front-heavy for it to be worth the time.",[],"[""gameplay""]","{""positive_topics"": [], ""negative_topics"": [""gameplay""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""It's a shame that a game with such promising potential is hampered by its current inactivity, clunky mechanics and being so bare bones. Even the tutorial is more of a showcase than a tutorial."", ""positive_topics"": [], ""negative_topics"": [""gameplay"", ""content"", ""ui_ux"", ""updates_support""], ""score"": 0.4758}, {""review"": ""The story, in my opinion, is too simple, but the gameplay makes a good impression. For such a small price, I recommend it."", ""positive_topics"": [""gameplay"", ""value""], ""negative_topics"": [""story""], ""score"": 0.4611}, {""review"": ""Haven't played much but not super impressed. This would have been impressive in the first gen of VR but it's too basic and clunky. I have VTOL and it's much better."", ""positive_topics"": [], ""negative_topics"": [""gameplay"", ""controls""], ""score"": 0.4578}]",review_text_clean,2026-07-13T16:37:50,,,,,,,,
473917.0,False,False,True,10.0,0.5,0.0,48.0,7.0,recommended,True,english,491060,53607088,"Relatively simple game, but it's soooooooo good!","[""gameplay""]",[],"{""positive_topics"": [""gameplay""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""Simple yet awesome. More fun than many big name rally games."", ""positive_topics"": [""gameplay""], ""negative_topics"": [], ""score"": 0.6177}, {""review"": ""Pretty decent board game! Fairly simple mechanics that let you have some strategy but also allows for some RNG stuff that can give you a boost. The biggest problem I had with this game was the translation was pretty broken English but I also understand that this is a super small Japanese developer who probably didn't have a lot of money for that to happen professionally. The English is still something that you can parse, it just takes a tad bit of effort sometimes. Still, minor quibble. There is something neat with this game and this dev deserved to finally have a positive review on Steam after a couple years without a single one. I like your game. Thank you."", ""positive_topics"": [""gameplay""], ""negative_topics"": [""localization""], ""score"": 0.6026}, {""review"": ""I bought this game a while a go it was on sale. And honestly I just found it very boring. I will never play it again. It just wasn't fun in my opinion."", ""positive_topics"": [], ""negative_topics"": [""gameplay""], ""score"": 0.5837}]",review_text_clean,2026-07-13T16:38:04,,,,,,,,
401490.0,False,False,True,1682.0,0.54926831,6.0,913.0,169.0,recommended,True,english,557400,29997878,"I enjoy a game where you don't have to think about it much. While I haven't progressed too far into the game at this point, it seems to have a number of different things you can unlock, and the research system that is built in to improve knowledge and money collection from buildings, seems to be reasonable. Unlike some other games of a simliar nature, when you spend the diamonds, they go into the ""blessed diamonds, which you can collect at the next temple/gem offer you take up. I am not sure if clicking on the stone is really worth it once you start upgrading the buildings and doing some of the research, especially when you develop the idleing collection increases. The stone clicks are worth a pittance compared to the idle collection from buildings, even after only a few levels of research into the idle collection. I still have a long way to go to see a lot more of the game, but it seems good so far.","[""gameplay"", ""content""]","[""value""]","{""positive_topics"": [""gameplay"", ""content""], ""negative_topics"": [""value""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""I think they are headed in the right direction but in my opinion, it's not really playable and enjoyable yet. The user interface is clunky as best. The Single Player save game mechanics make ZERO sense. Whatever happened to saving a game, giving it a name, and then hitting save? Current interface doesn't make any sense. Map3, the beta map is SO dark inside buildings, even with the brightness turned all the way up. Melee weapons durability is ABYSMAL. Kill 4 zombies and your steel spear is ready to break. Base building is unnecessarily intricate and quite frankly, you darn near have to be a builder to figure it out. 10 minutes in to a game and they throw bandits at you that are, in my opinion way over powered so it becomes a dying simulator and then because the save game mechanics suck, you are are starting fresh with nothing. I see very little developer work in this but a lot of Unreal magic. Houses and building are not even close to scale. It's well on it's way to being another DayZ clone, which is fine, but I would not recommend paying for it TODAY. Wait a year and check back."", ""positive_topics"": [""other""], ""negative_topics"": [""ui_ux"", ""graphics"", ""difficulty_balance"", ""gameplay"", ""value""], ""score"": 0.4076}, {""review"": ""I understand that this game is early access, however what has been delivered isn't promising. I love economic games, territory expansion seems fun, I'm a huge fan of board games, however this does not deliver on any hopes of mine. Perhaps it's because I played a single game against the AI? On the third or forth turn of that game I had enough money to buy all the land surrounding the AI, thus essentially winning the game. The 'tutorial' doesn't explain the game to you. It doesn't tell you what the end-goal is. It doesn't describe the relationship between \""P bucks\"" and actual money. And it doesn't give you any heads up about buildings randomly breaking and needing repair. By the way, you have to right-click them to repair them. Also, you can upgrade them the same way - this was also not explained. There is a lot to be desired regarding quality of life. There's no option to buy territory in bulk - you have to painstakingly click on each tile one by one. There's no information on how many of each type of building you have, or how much production of each resource you should expect. There's no indication of what buying/selling resources will do to the price of those resources - which means if you bulk-sell resources you may end up with less money than you hoped (although I'm not sure if you get paid out the full amount or if inflation hits while you're bulk-selling, there's no indication of which happens). This game is not ready for early access. I do not recommend it in its current state. I am not hopeful that this extremely basic game will grow into something worth playing, but I hope it does."", ""positive_topics"": [""gameplay""], ""negative_topics"": [""gameplay"", ""difficulty_balance"", ""ui_ux"", ""content""], ""score"": 0.4072}, {""review"": ""A nice and simple tower defense game. Good variety of towers and enemies, challenging, flexible tower placement differentiates it from other games. Could have a few more maps, but the main issue is the grind: by killing bosses you unlock very minor stackable bonuses... that are all but essential to win, especially on the harder maps."", ""positive_topics"": [""gameplay"", ""content"", ""difficulty_balance""], ""negative_topics"": [""content"", ""difficulty_balance""], ""score"": 0.4024}]",review_text_clean,2026-07-13T16:38:30,,,,,,,,
237506.0,False,False,True,258.0,0.5,0.0,4.0,1.0,recommended,True,english,3004470,201910943,good,"[""other""]",[],"{""positive_topics"": [""other""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""it ok that's it that's all"", ""positive_topics"": [""other""], ""negative_topics"": [], ""score"": 0.3322}]",review_text_clean,2026-07-13T16:38:41,,,,,,,,
197447.0,False,False,True,62.0,0.58044463,5.0,209.0,45.0,recommended,True,english,2821800,201381840,"the game is very fun, also ive only played this on Steam Deck so far and i have to disagree with the guy saying the control scheme is bad on the Deck, its pretty smooth and in no way does it hinder you in game","[""gameplay"", ""controls""]",[],"{""positive_topics"": [""gameplay"", ""controls""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""Plays well, fun writing, I like the developer. Also i play it on steam deck just fine. tweaked a couple controls for comfort but great way to play."", ""positive_topics"": [""gameplay"", ""story"", ""controls""], ""negative_topics"": [], ""score"": 0.6201}, {""review"": ""This game is a delight. I did have a few issues, in that the enemy placement fells a bit overwhelming and the movable blocks feel a bit hard to interact with, but the game has a really fun sound track and the character is adorable. Edit- I messed up and clicked the button for received for free instead of allow comments, pity my brain for not working"", ""positive_topics"": [""audio"", ""graphics""], ""negative_topics"": [""difficulty_balance"", ""controls""], ""score"": 0.5306}, {""review"": ""Great game! Especially good for those who like close range combat. Do save frequently, as you can get stuck in the environment sometimes. Also, if you roll a lot in combat to evade (you should), make sure to take a couple of steps towards your target before attacking, otherwise you will frequently attack in the wrong direction. Game has wonderful visuals and an exciting story. Game uses the rather unique SILK engine."", ""positive_topics"": [""gameplay"", ""graphics"", ""story""], ""negative_topics"": [""bugs"", ""controls""], ""score"": 0.5003}]",review_text_clean,2026-07-13T16:38:56,,,,,,,,
213549.0,False,False,True,393.0,0.5,0.0,56.0,11.0,recommended,True,english,2599300,201623054,"I haven't won yet, its difficult but really fun to play.","[""gameplay"", ""difficulty_balance""]",[],"{""positive_topics"": [""gameplay"", ""difficulty_balance""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""So far, I’m only playing on Beginner difficulty – the others feel a bit too challenging for me (for now). It’s a pity that multiplayer isn’t active at the moment, but I’m sure the game will be even better once it’s back! The maze-like sections and puzzles are a refreshing addition and really keep things interesting. Honestly, this might be the first platformer I actually finish 😄 Also, the price feels fair – I think it’s definitely worth it. 👍"", ""positive_topics"": [""gameplay"", ""content"", ""value""], ""negative_topics"": [""multiplayer""], ""score"": 0.5336}, {""review"": ""I bought this game a while a go it was on sale. And honestly I just found it very boring. I will never play it again. It just wasn't fun in my opinion."", ""positive_topics"": [], ""negative_topics"": [""gameplay""], ""score"": 0.5222}, {""review"": ""The game is really great. I was playing to pass the time and soon I became addicted. The game is very fluid, and the features unlocked before the game starts and between waves add extra fun to the game. Also, the game is extremely cheap, I recommend it to everyone."", ""positive_topics"": [""gameplay"", ""value""], ""negative_topics"": [], ""score"": 0.4731}]",review_text_clean,2026-07-13T16:39:12,,,,,,,,
486678.0,False,False,True,,0.46074462,0.0,211.0,35.0,not_recommended,False,english,635330,60187152,"This expansion makes the game worse. Field boundaries are not smart enough, cultivating field 2 while waiting for field 3 to mature might have the ""hired"" worker cultivate both fields for you, ruining your crop.",[],"[""bugs"", ""gameplay""]","{""positive_topics"": [], ""negative_topics"": [""bugs"", ""gameplay""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,[],review_text_clean,2026-07-13T16:39:21,,,,,,,,
